Player_Name,Date,School,Opponent,Type,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,URL,Class
ty shon,2019-11-22,Creighton,Cal Poly,REG,W,1,29,3,5,0.6,3,4,0.75,0,1,0,7,8,0.875,0,1,1,1,1,0,0,2,13,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2019-11-24,Creighton,North Florida,REG,W,1,36,6,13,0.462,2,5,0.4,4,8,0.5,2,2,1,1,5,6,4,1,0,0,2,18,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2019-11-28,Creighton,San Diego State,REG,L,1,30,3,11,0.273,2,7,0.286,1,4,0.25,1,2,0.5,0,3,3,0,0,1,3,0,8,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2019-11-29,Creighton,Texas Tech,REG,W,1,41,5,15,0.333,2,7,0.286,3,8,0.375,5,7,0.714,0,12,12,3,0,0,5,2,18,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2019-12-03,Creighton,Oral Roberts,REG,W,1,35,5,12,0.417,1,3,0.333,4,9,0.444,0,0,NA,0,8,8,1,1,0,3,2,14,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2019-12-07,Creighton,Nebraska,REG,W,1,34,6,13,0.462,2,4,0.5,4,9,0.444,6,6,1,1,5,6,2,1,0,2,3,22,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2019-12-13,Creighton,Texas-Rio Grande Valley,REG,W,1,31,4,8,0.5,3,4,0.75,1,4,0.25,13,15,0.867,0,8,8,2,3,0,4,0,22,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2019-12-17,Creighton,Oklahoma,REG,W,1,39,6,17,0.353,3,8,0.375,3,9,0.333,4,5,0.8,1,10,11,1,1,0,1,2,19,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2019-12-21,Creighton,Arizona State,REG,W,1,34,1,8,0.125,0,4,0,1,4,0.25,2,2,1,0,4,4,2,0,0,2,3,5,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2019-12-28,Creighton,Midland Lutheran,REG,W,1,25,7,9,0.778,5,6,0.833,2,3,0.667,3,4,0.75,0,1,1,2,1,0,0,1,19,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-01-01,Creighton,Marquette,REG,W,1,34,8,13,0.615,6,8,0.75,2,5,0.4,3,3,1,0,8,8,1,6,1,0,4,21,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-01-04,Creighton,Butler,REG,L,1,38,3,8,0.375,2,3,0.667,1,5,0.2,4,4,1,0,7,7,4,0,0,1,3,11,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-01-07,Creighton,Villanova,REG,L,1,40,2,10,0.2,2,5,0.4,0,5,0,4,5,0.8,0,4,4,1,1,0,3,3,8,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-01-11,Creighton,Xavier,REG,W,1,36,5,16,0.313,3,10,0.3,2,6,0.333,6,6,1,1,6,7,2,0,0,0,1,18,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-01-15,Creighton,Georgetown,REG,L,1,37,6,16,0.375,4,6,0.667,2,10,0.2,0,0,NA,0,5,5,3,2,0,3,3,14,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-01-18,Creighton,Providence,REG,W,1,33,8,10,0.8,6,8,0.75,2,2,1,6,7,0.857,0,3,3,2,1,0,1,4,24,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-01-22,Creighton,DePaul,REG,W,1,35,1,4,0.25,0,1,0,1,3,0.333,9,12,0.75,0,2,2,2,2,0,0,1,12,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-01-26,Creighton,Xavier,REG,W,1,38,5,15,0.333,1,3,0.333,4,12,0.333,10,11,0.909,0,3,3,2,2,0,0,0,24,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-02-01,Creighton,Villanova,REG,W,1,39,5,10,0.5,1,4,0.25,4,6,0.667,2,2,1,0,10,10,2,1,0,1,0,16,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-02-05,Creighton,Providence,REG,L,1,38,5,15,0.333,2,6,0.333,3,9,0.333,2,2,1,0,5,5,1,0,0,1,1,15,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-02-08,Creighton,St. John's (NY),REG,W,1,34,5,11,0.455,2,3,0.667,3,8,0.375,3,4,0.75,0,3,3,5,0,1,0,0,16,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-02-12,Creighton,Seton Hall,REG,W,1,37,5,13,0.385,1,5,0.2,4,8,0.5,4,4,1,0,3,3,1,2,0,1,1,18,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-02-15,Creighton,DePaul,REG,W,1,33,8,12,0.667,5,7,0.714,3,5,0.6,5,7,0.714,0,1,1,8,5,1,1,0,24,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-02-18,Creighton,Marquette,REG,W,1,36,9,21,0.429,5,10,0.5,4,11,0.364,0,0,NA,0,5,5,4,0,0,1,1,22,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-02-23,Creighton,Butler,REG,W,1,28,4,8,0.5,1,3,0.333,3,5,0.6,4,4,1,0,1,1,4,2,0,0,1,15,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-03-01,Creighton,St. John's (NY),REG,L,1,35,6,16,0.375,4,8,0.5,2,8,0.25,5,6,0.833,0,4,4,0,1,0,0,4,19,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-03-04,Creighton,Georgetown,REG,W,1,30,5,11,0.455,1,3,0.333,4,8,0.5,4,4,1,0,5,5,1,1,0,3,3,18,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
ty shon,2020-03-07,Creighton,Seton Hall,REG,W,1,38,6,15,0.4,3,6,0.5,3,9,0.333,0,0,NA,0,3,3,4,3,1,0,1,15,https://www.sports-reference.com/cbb/players/ty-shon-alexander-1/gamelog/2020,Junior
tyler bey,2019-11-08,Colorado,Arizona State,REG,W,1,23,4,11,0.364,4,7,0.571,0,4,0,7,10,0.7,4,8,12,1,3,0,4,3,15,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2019-11-16,Colorado,San Diego,REG,W,1,29,4,7,0.571,2,4,0.5,2,3,0.667,4,4,1,3,7,10,0,2,3,3,2,14,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2019-11-18,Colorado,UC-Irvine,REG,W,1,27,5,13,0.385,5,12,0.417,0,1,0,6,7,0.857,2,5,7,3,6,0,3,0,16,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2019-11-24,Colorado,Wyoming,REG,W,1,27,4,8,0.5,4,8,0.5,0,0,NA,3,6,0.5,6,13,19,6,2,1,2,2,11,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2019-11-26,Colorado,Clemson,REG,W,1,34,4,8,0.5,3,7,0.429,1,1,1,9,10,0.9,1,9,10,3,1,4,2,3,18,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2019-11-30,Colorado,Sacramento State,REG,W,1,29,2,3,0.667,1,2,0.5,1,1,1,6,9,0.667,3,14,17,4,0,2,3,0,11,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2019-12-04,Colorado,Loyola Marymount,REG,W,1,29,3,6,0.5,2,5,0.4,1,1,1,6,6,1,1,8,9,0,1,5,5,0,13,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2019-12-07,Colorado,Kansas,REG,L,1,25,1,3,0.333,1,2,0.5,0,1,0,3,5,0.6,3,6,9,1,4,0,2,2,5,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2019-12-10,Colorado,Northern Iowa,REG,L,1,31,4,4,1,4,4,1,0,0,NA,6,6,1,3,3,6,1,1,1,2,2,14,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2019-12-13,Colorado,Colorado State,REG,W,1,21,3,4,0.75,3,4,0.75,0,0,NA,3,8,0.375,2,3,5,2,0,1,5,3,9,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2019-12-19,Colorado,Prairie View,REG,W,1,23,4,8,0.5,4,8,0.5,0,0,NA,5,5,1,2,5,7,1,0,1,4,2,13,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2019-12-21,Colorado,Dayton,REG,W,1,36,5,11,0.455,5,11,0.455,0,0,NA,2,2,1,2,4,6,2,4,0,1,1,12,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2019-12-29,Colorado,Iona,REG,W,1,21,4,6,0.667,3,5,0.6,1,1,1,2,2,1,0,5,5,0,1,0,2,3,11,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-01-02,Colorado,Oregon,REG,W,1,28,6,13,0.462,6,12,0.5,0,1,0,3,4,0.75,1,13,14,1,0,1,3,1,15,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-01-05,Colorado,Oregon State,REG,L,1,31,8,12,0.667,7,11,0.636,1,1,1,3,3,1,1,7,8,1,1,3,1,0,20,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-01-12,Colorado,Utah,REG,W,1,26,5,9,0.556,5,8,0.625,0,1,0,1,3,0.333,3,9,12,1,2,1,1,0,11,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-01-16,Colorado,Arizona State,REG,W,1,31,5,9,0.556,4,8,0.5,1,1,1,8,10,0.8,2,6,8,5,2,2,1,2,19,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-01-18,Colorado,Arizona,REG,L,1,27,2,4,0.5,2,4,0.5,0,0,NA,5,7,0.714,2,2,4,1,1,0,2,3,9,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-01-25,Colorado,Washington,REG,W,1,26,6,15,0.4,6,15,0.4,0,0,NA,4,6,0.667,1,3,4,2,3,0,3,2,16,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-01-30,Colorado,UCLA,REG,L,1,28,4,7,0.571,4,7,0.571,0,0,NA,4,4,1,2,6,8,1,0,0,3,2,12,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-02-01,Colorado,USC,REG,W,1,26,6,9,0.667,4,7,0.571,2,2,1,2,4,0.5,0,7,7,0,2,2,2,4,16,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-02-06,Colorado,California,REG,W,1,33,8,14,0.571,7,10,0.7,1,4,0.25,4,6,0.667,1,9,10,0,1,1,2,2,21,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-02-08,Colorado,Stanford,REG,W,1,32,2,5,0.4,1,4,0.25,1,1,1,6,9,0.667,1,11,12,1,2,2,0,2,11,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-02-13,Colorado,Oregon,REG,L,1,27,2,6,0.333,2,6,0.333,0,0,NA,0,0,NA,1,7,8,0,0,1,3,3,4,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-02-15,Colorado,Oregon State,REG,W,1,35,6,10,0.6,6,10,0.6,0,0,NA,9,13,0.692,2,13,15,1,0,1,4,2,21,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-02-20,Colorado,USC,REG,W,1,31,5,10,0.5,4,8,0.5,1,2,0.5,3,3,1,5,6,11,3,1,1,5,2,14,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-02-22,Colorado,UCLA,REG,L,0,31,5,10,0.5,5,10,0.5,0,0,NA,3,4,0.75,1,5,6,0,1,0,0,2,13,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-02-27,Colorado,California,REG,L,1,28,5,7,0.714,5,5,1,0,2,0,3,4,0.75,1,5,6,2,0,0,3,3,13,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-03-01,Colorado,Stanford,REG,L,1,34,6,14,0.429,6,12,0.5,0,2,0,5,6,0.833,3,4,7,2,2,0,3,3,17,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-03-07,Colorado,Utah,REG,L,1,37,6,9,0.667,6,9,0.667,0,0,NA,4,6,0.667,1,9,10,1,3,2,0,0,16,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyler bey,2020-03-11,Colorado,Washington State,CTOURN,L,1,32,6,9,0.667,6,8,0.75,0,1,0,7,11,0.636,2,6,8,0,2,1,1,3,19,https://www.sports-reference.com/cbb/players/tyler-bey-1/gamelog/2020,Junior
tyrell terry,2019-11-06,Stanford,Montana,REG,W,1,28,5,12,0.417,4,9,0.444,1,3,0.333,2,2,1,0,4,4,4,3,0,1,2,13,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2019-11-09,Stanford,Cal State Fullerton,REG,W,1,35,5,12,0.417,5,8,0.625,0,4,0,2,2,1,0,3,3,3,3,0,4,1,12,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2019-11-12,Stanford,Long Beach State,REG,W,1,30,6,9,0.667,5,6,0.833,1,3,0.333,1,2,0.5,0,3,3,6,2,0,1,0,14,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2019-11-16,Stanford,Santa Clara,REG,W,1,31,5,12,0.417,5,12,0.417,0,0,NA,11,11,1,0,2,2,2,2,0,2,1,21,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2019-11-19,Stanford,Maryland-Eastern Shore,REG,W,1,24,4,7,0.571,2,4,0.5,2,3,0.667,0,0,NA,0,3,3,2,3,0,0,0,10,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2019-11-21,Stanford,William & Mary,REG,W,1,29,8,11,0.727,3,4,0.75,5,7,0.714,0,2,0,0,10,10,3,3,0,3,0,21,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2019-11-25,Stanford,Oklahoma,REG,W,1,30,7,17,0.412,5,10,0.5,2,7,0.286,4,4,1,1,10,11,3,2,0,0,1,20,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2019-11-26,Stanford,Butler,REG,L,1,36,7,15,0.467,2,6,0.333,5,9,0.556,2,2,1,1,3,4,1,1,0,3,3,21,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2019-12-01,Stanford,UNC Wilmington,REG,W,1,28,4,10,0.4,3,5,0.6,1,5,0.2,0,0,NA,2,2,4,5,0,0,4,3,9,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2019-12-14,Stanford,San Jose State,REG,W,1,32,3,10,0.3,3,7,0.429,0,3,0,5,6,0.833,1,7,8,5,2,0,3,2,11,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2019-12-21,Stanford,San Diego,REG,W,1,36,7,13,0.538,3,5,0.6,4,8,0.5,2,2,1,1,6,7,3,1,0,5,1,20,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2019-12-29,Stanford,Kansas,REG,L,1,30,4,13,0.308,3,7,0.429,1,6,0.167,1,1,1,0,4,4,3,2,0,4,3,10,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-01-02,Stanford,California,REG,W,1,30,4,6,0.667,1,2,0.5,3,4,0.75,3,3,1,0,5,5,3,1,0,4,1,14,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-01-09,Stanford,Washington,REG,W,1,37,4,11,0.364,1,3,0.333,3,8,0.375,0,0,NA,1,8,9,6,0,0,4,4,11,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-01-11,Stanford,Washington State,REG,W,1,23,8,12,0.667,4,5,0.8,4,7,0.571,2,2,1,0,6,6,3,0,0,1,4,22,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-01-15,Stanford,UCLA,REG,W,1,36,6,13,0.462,2,6,0.333,4,7,0.571,8,10,0.8,0,4,4,3,1,0,2,2,24,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-01-18,Stanford,USC,REG,L,1,43,5,13,0.385,3,8,0.375,2,5,0.4,4,4,1,0,2,2,6,1,0,4,5,16,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-01-26,Stanford,California,REG,L,1,33,3,8,0.375,3,7,0.429,0,1,0,5,5,1,0,4,4,1,1,0,5,4,11,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-01-30,Stanford,Oregon State,REG,L,1,35,5,12,0.417,4,7,0.571,1,5,0.2,2,2,1,0,6,6,3,2,0,3,2,13,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-02-01,Stanford,Oregon,REG,W,1,31,3,7,0.429,1,2,0.5,2,5,0.4,4,5,0.8,1,6,7,3,1,0,2,2,12,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-02-06,Stanford,Utah,REG,L,1,39,5,16,0.313,3,10,0.3,2,6,0.333,2,2,1,0,2,2,2,3,0,6,1,14,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-02-08,Stanford,Colorado,REG,L,1,35,4,11,0.364,2,5,0.4,2,6,0.333,8,9,0.889,0,2,2,0,0,0,3,4,18,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-02-13,Stanford,Arizona State,REG,L,1,34,8,14,0.571,6,7,0.857,2,7,0.286,6,6,1,0,3,3,3,3,0,2,2,24,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-02-15,Stanford,Arizona,REG,L,1,25,1,5,0.2,0,3,0,1,2,0.5,0,0,NA,0,0,0,1,0,0,2,1,3,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-02-20,Stanford,Washington,REG,W,1,33,5,8,0.625,3,5,0.6,2,3,0.667,2,2,1,0,3,3,4,1,1,3,2,14,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-02-23,Stanford,Washington State,REG,W,1,36,3,7,0.429,1,2,0.5,2,5,0.4,4,5,0.8,0,3,3,5,0,0,1,2,12,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-02-26,Stanford,Utah,REG,W,1,35,8,14,0.571,1,3,0.333,7,11,0.636,4,4,1,0,3,3,1,3,0,2,0,27,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-03-01,Stanford,Colorado,REG,W,1,36,3,8,0.375,2,4,0.5,1,4,0.25,5,6,0.833,0,1,1,3,0,0,1,2,12,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-03-05,Stanford,Oregon State,REG,L,1,39,4,12,0.333,3,10,0.3,1,2,0.5,4,5,0.8,3,7,10,5,1,0,0,1,13,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-03-07,Stanford,Oregon,REG,L,1,34,2,9,0.222,2,5,0.4,0,4,0,2,2,1,0,2,2,5,1,0,4,3,6,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrell terry,2020-03-11,Stanford,California,CTOURN,L,1,27,1,6,0.167,0,4,0,1,2,0.5,3,4,0.75,0,4,4,2,0,1,3,5,6,https://www.sports-reference.com/cbb/players/tyrell-terry-1/gamelog/2020,NA
tyrese haliburton,2019-11-05,Iowa State,Mississippi Valley State,REG,W,1,30,5,10,0.5,3,5,0.6,2,5,0.4,0,0,NA,2,5,7,14,6,1,3,1,12,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2019-11-09,Iowa State,Oregon State,REG,L,1,40,6,11,0.545,4,6,0.667,2,5,0.4,1,3,0.333,1,6,7,12,2,0,0,1,15,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2019-11-12,Iowa State,Northern Illinois,REG,W,1,35,2,9,0.222,2,4,0.5,0,5,0,0,0,NA,0,4,4,6,3,0,3,0,4,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2019-11-19,Iowa State,Southern Miss,REG,W,1,30,3,4,0.75,2,2,1,1,2,0.5,5,6,0.833,0,1,1,9,3,0,1,2,12,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2019-11-27,Iowa State,Michigan,REG,L,1,40,11,24,0.458,8,14,0.571,3,10,0.3,0,1,0,3,6,9,5,4,1,2,2,25,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2019-11-28,Iowa State,Alabama,REG,W,1,33,7,11,0.636,3,4,0.75,4,7,0.571,5,5,1,3,8,11,9,0,1,3,2,23,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2019-11-29,Iowa State,Seton Hall,REG,L,1,37,8,13,0.615,5,8,0.625,3,5,0.6,0,0,NA,0,3,3,7,3,1,4,0,19,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2019-12-04,Iowa State,UMKC,REG,W,1,37,7,12,0.583,4,7,0.571,3,5,0.6,2,3,0.667,1,5,6,7,3,1,6,0,19,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2019-12-08,Iowa State,Seton Hall,REG,W,1,40,6,12,0.5,4,7,0.571,2,5,0.4,3,4,0.75,3,3,6,5,0,1,2,0,17,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2019-12-12,Iowa State,Iowa,REG,L,1,40,10,17,0.588,8,10,0.8,2,7,0.286,0,0,NA,3,2,5,5,1,0,2,1,22,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2019-12-22,Iowa State,Purdue-Fort Wayne,REG,W,1,29,8,12,0.667,2,2,1,6,10,0.6,0,0,NA,1,3,4,6,3,0,1,3,22,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2020-01-04,Iowa State,TCU,REG,L,1,45,7,17,0.412,4,10,0.4,3,7,0.429,5,6,0.833,4,8,12,10,3,0,2,1,22,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2020-01-08,Iowa State,Kansas,REG,L,1,36,2,7,0.286,1,2,0.5,1,5,0.2,0,0,NA,0,3,3,5,3,0,3,1,5,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2020-01-11,Iowa State,Oklahoma,REG,W,1,33,6,10,0.6,3,4,0.75,3,6,0.5,0,0,NA,2,3,5,8,3,0,4,3,15,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2020-01-15,Iowa State,Baylor,REG,L,1,40,2,12,0.167,0,3,0,2,9,0.222,0,0,NA,1,7,8,9,3,2,4,1,6,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2020-01-18,Iowa State,Texas Tech,REG,L,1,38,5,12,0.417,4,7,0.571,1,5,0.2,2,2,1,1,3,4,2,0,1,3,1,13,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2020-01-21,Iowa State,Oklahoma State,REG,W,1,40,7,11,0.636,1,2,0.5,6,9,0.667,0,0,NA,1,5,6,6,2,1,3,3,20,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2020-01-25,Iowa State,Auburn,REG,L,1,40,4,7,0.571,2,2,1,2,5,0.4,2,2,1,1,5,6,3,4,1,2,2,12,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2020-01-29,Iowa State,Baylor,REG,L,1,40,4,11,0.364,4,8,0.5,0,3,0,9,9,1,2,6,8,3,0,2,5,2,17,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2020-02-01,Iowa State,Texas,REG,L,1,40,5,8,0.625,3,6,0.5,2,2,1,2,2,1,1,4,5,5,3,0,2,0,14,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2020-02-05,Iowa State,West Virginia,REG,L,1,39,5,8,0.625,4,7,0.571,1,1,1,1,2,0.5,1,4,5,3,5,1,2,1,12,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese haliburton,2020-02-08,Iowa State,Kansas State,REG,W,1,25,3,6,0.5,0,0,NA,3,6,0.5,0,0,NA,1,3,4,3,0,1,4,1,9,https://www.sports-reference.com/cbb/players/tyrese-haliburton-1/gamelog/2020,Sophmore
tyrese maxey,2019-11-05,Kentucky,Michigan State,REG,W,0,32,7,12,0.583,4,5,0.8,3,7,0.429,9,10,0.9,0,5,5,1,1,0,1,3,26,https://www.sports-reference.com/cbb/players/tyrese-maxey-1/gamelog/2020,Freshman
